imagem,ground_truth,detectado,acerto
20210223_082407791736_jpg.rf.636e3c005c354a435873c12f36b19760.jpg,JOYO26O,JOYO26O,True
20210223_082449071616_jpg.rf.5cf4ff7ee9ba23d5a8951854734c2620.jpg,JSD7576,JSD7576,True
20210223_082449071616_jpg.rf.70879fa747172fe0503c62c65f18982d.jpg,JSD7576,JSD7576,True
20210223_082539799679_jpg.rf.26e89d2ea4c04a25170f20b509ce022e.jpg,GGL4888,GGL4888,True
20210223_082539799679_jpg.rf.8195ec4951587773832ce9faf8947980.jpg,GGL4888,GGL4888,True
20210223_082544011772_jpg.rf.361cc824d8f87ec7c1478b6fa9cbfe74.jpg,FDE6O73,FDE6O73,True
20210223_082548486135_jpg.rf.ad35c04f785f09efbd56bd1eea8a15d5.jpg,OIT26IO,OIT26IO,True
20210223_082552619880_jpg.rf.6fffe618ee95decc41a8588db50a170e.jpg,PJFI5I3,PJFI5I3,True
20210223_082552619880_jpg.rf.a6288dfd76f9ecb58ec52038a2d0330e.jpg,PJFI5I3,PJFI5I3,True
20210223_082625810704_jpg.rf.4e7e3ba0d5a0958b7bab5fa408cf54af.jpg,CQH5I90,CQH5I90,True
20210223_082639245140_jpg.rf.40bc2b4a67c008401ff0dc9431356e15.jpg,LUA1C58,LUA1C58,True
20210223_082649131582_jpg.rf.a7baa89115f32140986be683c6afe2ba.jpg,JPO2963,JPO2963,True
20210223_082655895258_jpg.rf.081bb32ef1451c41a6000b8b58912988.jpg,NYS2HI6,NYS2H16,False
20210223_082657508811_jpg.rf.f8c76cab02d54f5c1b0c5692997a1e39.jpg,QOU3IO6,QOOU3IO6,False
20210223_082708572100_jpg.rf.e3b678ff4f7fc18f2b2f49c4665022c4.jpg,4RAC6V6,4RAC6V6,True
20210223_082710745783_jpg.rf.c5f454268cfaccc3a46379e6ff49d498.jpg,JRN969I,JRN969I,True
20210223_082714389604_jpg.rf.44f1a513a99e492ebf58a8d3f7e489f8.jpg,FOB8II2,FOB8II2,True
20210223_082715076587_jpg.rf.5393dfb678b313dff8bd5c0437e14c1d.jpg,8RJC2S7,J8RJC2S7,False
20210223_082723094916_jpg.rf.22afb8e0342e092c21b47122be933da0.jpg,HYL223I,HYL223I,True
20210223_082728736773_jpg.rf.a4f4f08f95c3cb9e6a57c07ca3ca1bb5.jpg,PLV2A00,PLV2A00,True
20210223_082752206705_jpg.rf.729adbe6f46557ade8bf38d24a074bc0.jpg,PLO1D72,PLO1D72,True
20b8cba5-5cbb-4f8f-9941-1caf26f19083_jpg.rf.541f95b93d0304c7fcf6c7db08b10eff.jpg,NPB6359,NPB6359,True
2123c0ce-9eba-4105-9919-93ace234f8d5_jpg.rf.158706af47c081a465bf32af6f284d86.jpg,KQY6E81,KQY6E81,True
2123c0ce-9eba-4105-9919-93ace234f8d5_jpg.rf.b5fe1054722b6663b00d338f7bc4655f.jpg,KQY6E81,KQY6E81,True
21333888-8eab-4892-b283-0f2d17cbf505_jpg.rf.fdbbd81fc821b7721c72f63aca1486cb.jpg,PUE54I5,PUE54I5,True
2191aa42-4465-4ca0-a5be-2bd436db871c_jpg.rf.1c5c53fc81fafd6a1ee6458ca2335a5b.jpg,FVK9863,FVK9863,True
21d926ea-d078-476a-a28e-faa91a9c721b_jpg.rf.739e00bdf825216d4396b6e5024e60d6.jpg,ILF7H39,ILF7H39,True
21d926ea-d078-476a-a28e-faa91a9c721b_jpg.rf.9b22a42616aefa80136a0b8f27d9f5a6.jpg,ILF7H39,ILF7H39,True
21ea9097-dcc2-4632-9dcb-c65e0e289641_jpg.rf.2b9716839e20c8bd9c687d90148b8136.jpg,PHJ6995,PHJ6995,True
2245b718-7c31-4274-9d56-46a110188649_jpg.rf.4c9740c34ffccab42cd1d8ea87fffcde.jpg,PHCI4I4,PHCI4I4,True
22967b4b-4b27-479c-9bd2-b30f16be8857_jpg.rf.f02d113a455e71f4d7e8f17be8196ade.jpg,NFG1C03,NFG1C03,True
22f1dbf1-d355-41a6-a004-2c0130abb293_jpg.rf.bb624cf12c9321bcb050ac43e365be36.jpg,NOM968I,NOM968I,True
22f249c4-1c23-46c0-8ba5-b1211fa7e7be_jpg.rf.3182ae41d8e6f388fcdf9f63cd15bf9e.jpg,QZX3B66,QZX3B66,True
22f249c4-1c23-46c0-8ba5-b1211fa7e7be_jpg.rf.89fad99239e48055c740dbbcea986f76.jpg,QZX3B66,QZX3B66,True
22fc3309-96e8-449f-8781-5e6122055232_jpg.rf.21e912ba3bfeca92b8d5488be5efaf87.jpg,KQY6E81,KQY6E81,True
22fc3309-96e8-449f-8781-5e6122055232_jpg.rf.3fabc8c080829d61cec1913657eda0c2.jpg,KQY6E81,KQY6E81,True
235da14f-d5ee-49b2-a77d-5a3c8777b9a8_jpg.rf.3e37aebe749a75362ca0839b355061c3.jpg,KRR6C31,KRR6C31,True
235da14f-d5ee-49b2-a77d-5a3c8777b9a8_jpg.rf.b99c4a2d13672516dfd013250e5c20c1.jpg,KRR6C31,KRR6C31,True
237ae49e-5acb-455b-a89c-5b4985109b3b_jpg.rf.3cc6e50b09b1e7f64e811f4bdb49f477.jpg,PFV4639,PFV4639,True
237ae49e-5acb-455b-a89c-5b4985109b3b_jpg.rf.9fb43edd63602dbadee26c5545f926d9.jpg,PFV4639,PFV4639,True
239a37bb-e93d-46ff-bde8-4539e18255aa_jpg.rf.fbd099a5c7e226c79c1a377b3eb3039a.jpg,EEUI965,EEUI965,True
23ba6ec8-e482-486f-9e4a-16f7566fbed7_jpg.rf.b6d5762afc6698be9a5981241c6232a7.jpg,DET1J98,DET1J98,True
24588d1b-2186-4f26-b72f-71bcf43e3c04_jpg.rf.782d12ee66ec93c7f69960e2b350ad8c.jpg,KQY6E81,KQY6E81,True
24b26a98-4fa2-4b7b-9598-3c96098f7c6e_jpg.rf.25c10a70ea4470bcb5636c6f49f1feb0.jpg,PHJ6995,PHJ6995,True
24e60ca6-3923-41f5-9d10-ff5c318a3ebb_jpg.rf.3f1f5a8a80a5746d429829bd482df444.jpg,DUM3A68,DUM3A68,True
24e60ca6-3923-41f5-9d10-ff5c318a3ebb_jpg.rf.af7f5d2f73a6052ebc134b33b463b65f.jpg,DUM3A68,DUM3A68,True
25113bbf-390e-4dc9-a038-42e64472a389_jpg.rf.328643becc1c07afc5fecc834c514308.jpg,JXR9O74,JXR9O74,True
25339819-39db-4a6d-8342-5bc4311292d1_jpg.rf.27c741043976296db2f915d24921bdb8.jpg,IBF0A30,IBF0A30,True
2590d583-5e5c-434a-91ee-103dd14aeafe_jpg.rf.f948ce2f3847afd69f5dafd5f58d07ef.jpg,GBO2E49,GBO2E49,True
25cd06c4-630b-46a9-acac-b5966da8c27c_jpg.rf.82d554d7a86fd621cd75329b98aa3b4e.jpg,AUB5D38,AUB5D38,True
25cd06c4-630b-46a9-acac-b5966da8c27c_jpg.rf.d0f0417220a71f94faa59271e84c175f.jpg,AUB5D38,AUB5D38,True
25dc4c2b-5469-4f53-90e5-3557170b8bc1_jpg.rf.eeb8e8a69595275a970f13e49b84b3af.jpg,QZB4J11,QZB4J11,True
25e8ded7-12d5-4e11-a83d-cef290f271c4_jpg.rf.90dad0ee1d285b1036a82cebd1b0f245.jpg,LZE7584,LZE7584,True
25feef79-d5c2-4b44-9e35-b9583e186560_jpg.rf.6434b2b033933cc934c3143d9b7d805d.jpg,MAD5J60,MAD5J60,True
266864cc-4e44-4912-bad7-0830d89e2b4e_jpg.rf.b8ac483004dc313f1e27435d81d3be46.jpg,QZB4J11,QZB4J11,True
26b37453-140c-4813-b6d8-d58fbc86add3_jpg.rf.99888c954d938c5a4327f03f097cb263.jpg,OAJ27II,OAJ27II,True
26d2e90b-34c7-4294-8347-fe87546ca17b_jpg.rf.5f1cf6ddce867bc01b41e764e4e15de6.jpg,PHJ6995,PHJ6995,True
27127e01-1857-4fd8-836d-1c7a823c6a78_jpg.rf.4db695e0d3acf98ba994c11efc075faf.jpg,5F4V26W,5F4V26W,True
276e31a9-558e-4865-8e05-c18db55d04ce_jpg.rf.7f8557eeff364197556c7d88e2cdc589.jpg,GGTO599,GGTO599,True
276e31a9-558e-4865-8e05-c18db55d04ce_jpg.rf.cd2c131987caa1b2d23f8cfa22702f84.jpg,GGTO599,G5GTO599,False
27982f93-ba7e-4e29-9986-576658d503c6_jpg.rf.37fd14560b67aacf782e54ab11e8472a.jpg,OAK7724,OAK7724,True
27e8b9d3-7d5b-4d8f-b1d7-75f0315d2d61_jpg.rf.24547e90ad78a6efe8f0062b85eaff5b.jpg,NUD9393,NUD9393,True
27eb6232-b22b-4242-a80f-cc14f2cdf516_jpg.rf.67327e07600974051cfc7317c922241c.jpg,IXF392I,IXF392I,True
27eb6232-b22b-4242-a80f-cc14f2cdf516_jpg.rf.7ad937e6873f5c9950b336c7d5424acb.jpg,IXF392I,IXF392I,True
2808c481-6550-4d09-b2aa-a628fcafc049_jpg.rf.48a008c9c550a552ea83b44e5da04a1f.jpg,FHEO843,FHEO843,True
286165cc-145e-4a3b-a19f-3c12e133a577_jpg.rf.87f36a9e8632b51d982ed66a192f0164.jpg,KQY6E81,KQY6E81,True
286165cc-145e-4a3b-a19f-3c12e133a577_jpg.rf.c2bb7a224038dc1c9a8981f470346bfd.jpg,KQY6E81,KQY6E81,True
28d6e9ae-6225-4267-93bf-134107b263fe_jpg.rf.1c3d0371425623956168bdaafdd03373.jpg,RAC2437,RAC2437,True
28d6e9ae-6225-4267-93bf-134107b263fe_jpg.rf.38b9c8a3c98605fecaa42b6c86c25351.jpg,RAC2437,RAC2437,True
292f0cb8-edf8-4759-96d2-6035b999fcd6_jpg.rf.e892dd64cd21ee7a593650f36c1a2fdc.jpg,QIK3E96,QIK3E96,True
2977ffca-1486-4140-b701-ff24ebe5c927_jpg.rf.ef4a49545572e543e3ed9ae8e2b24e91.jpg,PHCI4I4,PHCI4I4,True
298422c7-07d4-42ed-8c37-027523ed1395_jpg.rf.43b4dcac5a5508a59e9d1f8d647ca999.jpg,PHI2I47,PHI2I47,True
299b293f-004e-43e0-8db9-d5159a62ef01_jpg.rf.e0bbf35a9ff4567c9c18bf54491f2048.jpg,LUR4I54,LUR4I54,True
29bd9925-d3b6-4f4f-b502-68971ec8ab11_jpg.rf.46a286679877c319eae0ebe74d9dbde6.jpg,KRR6C31,KRR6C31,True
29da8ef2-ffc9-4424-af81-bccc27ed4d25_jpg.rf.15aef38978b15d6a1c9f870ac7254b2d.jpg,AOK7H33,AOK7H33,True
2a71ce67-2034-4f10-8c14-c2590d947fbc_jpg.rf.3d53b6c0a74d3ac95e5a2d5c8748f9c3.jpg,FOO7E54,FOO7E54,True
2af420a5-95a9-4bd1-b1f0-7fd57c1a9396_jpg.rf.3d2b83d998668ccd81de04e33e32970a.jpg,FFNO77I,FFNO77I,True
2b560108-ed2c-4bf1-9277-b751f88098d8_jpg.rf.45367c5819c5163ec23facc3731d4b0d.jpg,GPJ7F52,GPJ7F52,True
2bd251e2-59c1-42bb-a43b-5f23c9404e06_jpg.rf.8f02f545cfa1d9da6e050e3d514507aa.jpg,AXO5G63,AXO5G63,True
2bf93d7e-4ef9-445d-8d55-5be0cb05e9e6_jpg.rf.7d317b6f1bd17be621e27f96627b1d05.jpg,RUN0A01,RUN0A01,True
2c2dabdd-f8ab-47b7-8cd6-aee47d71a494_jpg.rf.b8bc1639d5058f8fed8bd9440d15a20a.jpg,JAJ2H76,JAJ2H76,True
2c6b0c9e-068a-433d-91c2-6da4733050e1_jpg.rf.e2274ac10f704d85a3e039409b7cafee.jpg,BBX4O98,BBX4O98,True
2c765df4-256e-4437-902b-e130e011296a_jpg.rf.e8e0e520be36341ac1fcc2c05567256b.jpg,PHT5F76,PHT5F76,True
2c79fff8-a9cf-4fd4-abf0-a8ea1110c548_jpg.rf.02abf1a1509b18f179fc9258775d7b1f.jpg,AVH32O6,AVH32O6,True
2c85ab90-28ab-4052-b853-5b7353cc47c4_jpg.rf.8c804ab7812e6b27a6cb5b72b8ad5cf8.jpg,AGWOO43,AGWOO43,True
2cb24f68-dfb5-485e-9056-9c899c714a5b_jpg.rf.b4b98f18f678faec0a106705b289ec51.jpg,LMIO685,LMIO685,True
2cee53bb-eab8-4235-b083-04b3ffe2a4d8_jpg.rf.237cc6eb0d88ae1eb28db74d0d172f55.jpg,OAK7724,OAK7724,True
2d037f6e-5cce-440d-b77e-71fc2a840bdb_jpg.rf.3243917ad2281859d5298a465175c998.jpg,FUZ3E97,FUZ3E97,True
2d037f6e-5cce-440d-b77e-71fc2a840bdb_jpg.rf.500147d531ac82fcc1e78fab38dbc770.jpg,FUZ3E97,FUZ3E97,True
2d7d28a0-1542-4082-aea6-36159d6a7f01_jpg.rf.1629442caf53d7051e638c74aaad31a2.jpg,KXJ8372,KXJ8372,True
2dfa243f-e6ca-4e9a-adb2-7204b5229017_jpg.rf.a76dff6560d7d286f3036563115f1d2e.jpg,PHL3395,PHL3395,True
2e386b3e-bf8a-4a10-9cb1-381bbcab34c9_jpg.rf.4eb6ada1c0ad8ee2346d8cd514576919.jpg,FHEO843,FHEO843,True
2ea69455-3ac1-4b10-9285-89ae3adf0732_jpg.rf.92b48cf81fded5051467365ff653abcb.jpg,KUE8I58,KUE8I58,True
2ef7401a-196d-42f0-be86-c59aa2b72aef_jpg.rf.626e840c4a0a18315bf652bd0d789b7d.jpg,ELU3638,ELU3638,True
2f4ecfdc-6cd6-4462-8c6a-8632732865e9_jpg.rf.233ef0285ee624ffc51fdce6d3146688.jpg,JXV3745,JXV3745,True
2fb62395-e94a-4727-9709-f0fb26d0f4dd_jpg.rf.eb48f34dae86e54ce6e630d8ebe05dde.jpg,DAX5E81,DAX5E81,True
30425c67-56d4-42ff-9e2d-5cab06d03876_jpg.rf.3d0a2b07852c52f7d3c2992f3cf5d4d5.jpg,PHD52IO,PHD52IO,True
30529113-805e-4c66-935d-66836983daa5_jpg.rf.0e4c8641e35b71abdb75377b06c173b5.jpg,BSZ3E73,BSZ3E73,True
30b58f76-981e-4bac-a603-727f6d3feadb_jpg.rf.91b00ab1bef3c448bb1d45b8ed0b37fb.jpg,FMI1H02,FMNI1H02,False
30dc09e1-3aa1-4cf6-b6e0-044d38d747cb_jpg.rf.08207c76219d5e69ed05d364e8ae7d5a.jpg,FAI6G33,FAI6G33,True
30dc09e1-3aa1-4cf6-b6e0-044d38d747cb_jpg.rf.f00c38b9485ccaad7ec4cd947b798415.jpg,FAI6G33,FAI6G33,True
316c7bea-1fe1-401d-bd95-a56c5474ef2d_jpg.rf.52d6ba990b920a9ecfd98d021269aed7.jpg,MCIO739,MCIO739,True
31762746-215f-4512-bf4a-cbce8f3f53b7_jpg.rf.3d58c81e514fbe6e3dbe92da66d72e2e.jpg,BMKO746,BMKO746,True
31873007-f693-4c9a-aacf-5ff96816699e_jpg.rf.08942af28cdc12c0f36b341bae5fe32f.jpg,QWU463I,QWU463III,False
3192e051-792e-4678-b6bc-64d79ae64d37_jpg.rf.fa519aceecc222108aeb2f2fc601aa76.jpg,PHT5F76,PHT5F76,True
31b574cb-7167-4057-863d-af330a631570_jpg.rf.4ed561cf196703a08bed1476eb643032.jpg,LRO7O38,LRO7O38,True
31ce7dfe-07cc-4752-8aa2-cb4e24b7fc55_jpg.rf.0410212f400bb41a22115813c4c50ddf.jpg,ERG0J41,ERG0J41,True
31ce7dfe-07cc-4752-8aa2-cb4e24b7fc55_jpg.rf.b4f4c2e55f0caa9f42f9cf7903959f73.jpg,ERG0J41,ERG0J41,True
32ac6790-1796-4f2a-9989-cb0c06348f8d_jpg.rf.c31eccf3aa698fb36d4d471626353817.jpg,PHI9D80,PHI9D80,True
3346dc99-2c62-4337-9f07-badc65187c79_jpg.rf.f33f351592ddc5a997e4493853ba8dd8.jpg,BCT9F62,BCT9F62,True
33606f45-dd8f-4c14-b5d7-af5d944884ae_jpg.rf.cc84fd8c65a8a8d299a36625f36d2fd7.jpg,PHT5F76,PHT5F76,True
33a7af75-7286-4b25-aeb5-61ef34de4d72_jpg.rf.1e906ea5d8b4ebfffa3190c2eee8ba3c.jpg,RMY8J98,RMY8J98,True
33c31aa4-eb67-4e43-9ab0-1025bd76816c_jpg.rf.ae96d6d24b39ac51d2e3020350493754.jpg,3K5W85C,3K5W85C,True
33f0a50f-f42f-4ae9-bc80-2536617d0183_jpg.rf.3d780906d7ff08b1b8e7fa2f0c2fca41.jpg,OAJ27II,OAJ27II,True
341b2f99-9119-4d21-856a-fa572a6628ad_jpg.rf.9aa1050bbd0a183682bef0e069dd9a6f.jpg,QHF9H65,QHF9H65,True
342f02f6-9eda-4eb9-8c5f-dc7cf35718df_jpg.rf.38da0e3b76281798594ac1f76ae788bc.jpg,MOP3A11,HOP3A11,False
342f02f6-9eda-4eb9-8c5f-dc7cf35718df_jpg.rf.a61e538a373fa75dc58e475ebce410e9.jpg,MOP3A11,MOP3A11,True
3433d4c1-802d-45f4-8137-11133b0a0663_jpg.rf.28137e7db11a639a7f6aa6c70e71a20b.jpg,OZY6953,OZY6953,True
3436101d-d89d-4909-8f97-14b7fddafaff_jpg.rf.151f977500aa4d5e8273f9ee5503c62a.jpg,RAGI366,RAGI366,True
343702f1-03db-4561-a979-b90c1f3a8cc6_jpg.rf.9c23d503f26af7e2baf01ec22209f2c3.jpg,ASY2957,ASY2957,True
343702f1-03db-4561-a979-b90c1f3a8cc6_jpg.rf.9e352fdc8e5ee9a0e4ae1f41f02a7701.jpg,ASY2957,ASY2957,True
345706f3-8985-4653-bfe1-a18b8cdb4e2b_jpg.rf.03862238fb88af4cd0cdc3480788fd60.jpg,BBI575O,BBI575O,True
34cf1a83-3c9f-4995-ae27-0597c1a63436_jpg.rf.facc40b00d4ff7b474a090748cff40ff.jpg,PHW7G07,PHW7G07,True
34f721e5-88f5-4907-8e5c-a690aa51476c_jpg.rf.72fd30fd977de11fca99c943683e94c1.jpg,MLR4367,MLR4367,True
3510b4b1-073a-4020-ba79-aa02325b058a_jpg.rf.4bde5045f4ad43c442d96bbf9f55bed7.jpg,HDQI287,HDQI287,True
354d16c4-2019-4bc2-89b9-d689e1b28045_jpg.rf.1b554090824392337b2e15a212dce43d.jpg,PHJ9I8I,PHJ9I8I,True
354d16c4-2019-4bc2-89b9-d689e1b28045_jpg.rf.b54abce555c0e517dfcb7b6c80ddd7ea.jpg,PHJ9I8I,IPHJ9I8I,False
35be4ac7-c4e6-4db4-bea4-b14b0ae15f10_jpg.rf.7554bc2cfb3aa9678d18019785102a49.jpg,GPJ7F52,GPJ7F52,True
35d0749a-ee9d-4f8a-acb9-a69df9ce3da1_jpg.rf.41259acf756b1f9d95e69e11e7fd62e5.jpg,IXZ1H45,IXZ1H45,True
35d0749a-ee9d-4f8a-acb9-a69df9ce3da1_jpg.rf.ecf781fb4d1f149f594090c958b18655.jpg,IXZ1H45,IXZ1H45,True
35d0749a-ee9d-4f8a-acb9-a69df9ce3da1_jpg.rf.edbaf94c0c1338d5d27bce9f9e79969c.jpg,IXZ1H45,IXZ1H45,True
35fc5f60-e92e-417e-98af-d7b0e7da3462_jpg.rf.a26b46f5c0e2b90c496c04a3613ff010.jpg,PHT5F76,PHT5F76,True
3606e1b7-1ebe-4a54-a5d5-d030599b44c6_jpg.rf.7b1b7dbe3f6a7ec0a5bbc350a7038520.jpg,IXM5III,IXM5III,True
3609d0e8-d8c4-49b9-b4ec-d9d206872c9c_jpg.rf.6e252ef8be7497db932a9197acfffcea.jpg,NOU7379,NOU7379,True
3609d0e8-d8c4-49b9-b4ec-d9d206872c9c_jpg.rf.b49ad6d2b4dad36585f10203053deda8.jpg,NOU7379,NDOU7379,False
364bf9d8-cd6d-4749-af73-839cd203ef5d_jpg.rf.578ff601f1819b65de5d08b8fd20411f.jpg,FFN3473,FFN3473,True
367cabd0-df66-4b6f-8b08-f3236de492da_jpg.rf.d11edd38f80009f45a9597f79b56077d.jpg,PYK69O8,PYK69O8,True
367cabd0-df66-4b6f-8b08-f3236de492da_jpg.rf.eb84adcb0670ea127de4d2f6caeae1a9.jpg,PYK69O8,PYK69O8,True
36d7600a-4506-41b5-bfa8-6a54b9af5a69_jpg.rf.81d991ab2986dc47ea59746989f30f28.jpg,RAM25OO,RAM25OO,True
36de40ff-4d96-4cc1-a5b0-6abfa3e3f7a2_jpg.rf.279bc688bd5f269a7cdb89aa43d36509.jpg,ERP8365,ERP8365,True
36de40ff-4d96-4cc1-a5b0-6abfa3e3f7a2_jpg.rf.2eec6e1e5c63e3a761031d019d620e2c.jpg,ERP8365,ERP8365,True
372cfdf9-8a2e-4156-975f-a2f0e34269a2_jpg.rf.634bc9bd3ad9a672e4f388d07e752d2b.jpg,FAHI346,FAHI346,True
372cfdf9-8a2e-4156-975f-a2f0e34269a2_jpg.rf.7cc3ea5782253c1c2631ed15bcdb9832.jpg,FAHI346,FAHI346,True
372cfdf9-8a2e-4156-975f-a2f0e34269a2_jpg.rf.a359463b1633aedf6c00ff902877a16d.jpg,FAHI346,FAHI346,True
37404588-aae2-4467-9f6a-a6096d8e7525_jpg.rf.207d906e444d1b733a7d736d965673bf.jpg,IAK7923,IAK7923,True
3743382c-8999-4bc3-88e8-2a576659081a_jpg.rf.0ccc7554b1c344ffc5d5b5870bdc3a79.jpg,AOT4C69,AOT4C69,True
37d6483d-d778-489a-9fe7-0fef59707625_jpg.rf.02ff9eaad801e697b35959730e5682fb.jpg,NOM968I,NOM968I,True
37d6483d-d778-489a-9fe7-0fef59707625_jpg.rf.4528d03cceeb23bb344e8d0e6d1cd0e0.jpg,NOM968I,NOM968I,True
37faa0d2-03da-4940-a5f0-6ea4f12a2900_jpg.rf.679536890b7cfd4bc0de5733dabefc0f.jpg,PHJ98O4,PHJ98O4,True
37faa0d2-03da-4940-a5f0-6ea4f12a2900_jpg.rf.d0fab670beeb6e121602d98f275f3d5f.jpg,PHJ98O4,PHJ98O4,True
3894095b-7217-4283-8549-c687f012b05c_jpg.rf.2904c3d3e8a60c71aaf8a06873faf42a.jpg,AFZ24I3,AFZ24I3,True
3894095b-7217-4283-8549-c687f012b05c_jpg.rf.7b114712c3d7b2f58b6972220971a984.jpg,AFZ24I3,AFZ24I3,True
38f1703d-6818-438f-b16a-811df91df0da_jpg.rf.18f229b2e245bd4360f094a4862e2b00.jpg,OAJ27II,OAJ27II,True
38f1703d-6818-438f-b16a-811df91df0da_jpg.rf.b097f638bdd02df026d630bd080e9c34.jpg,OAJ27II,OAJ27II,True
39175ba3-9d27-4624-a105-a25630db272c_jpg.rf.b6f096664720ebe3e32d50ac4423a6ce.jpg,PHT5F76,PHT5F76,True
396abe87-f27a-4bdd-b2be-c0ec8b632b47_jpg.rf.8bcf923b4d1a0e1536598b6623d1c5aa.jpg,PHT5F76,PHT5F76,True
39751095-454a-4e1c-ba19-ca465893c090_jpg.rf.a8f6cd8eac307fb391c2490745ff144e.jpg,OGB3I58,OGB3I58,True
39e0444f-300f-4685-8f8f-68882381cf16_jpg.rf.a0827e3921782d34233f34aad90c77f5.jpg,MKM1F84,MKM1F84,True
39e0444f-300f-4685-8f8f-68882381cf16_jpg.rf.dcdb34fa768d0898cf40efcacd8fbb62.jpg,MKM1F84,MKM1F84,True
3a338a81-f09f-4ffd-a9d9-88eeac0c33ea_jpg.rf.1059e9c288088bf0ceccea5e8cd19aac.jpg,GLG2783,GLG2783,True
3a338a81-f09f-4ffd-a9d9-88eeac0c33ea_jpg.rf.42141315e207c0ebe0bdaa7530ec63df.jpg,GLG2783,GLG2783,True
3b058cd5-5150-44f8-9524-45729bd240fd_jpg.rf.6c394c239ec5f72ad4f9a8c6eb96d53a.jpg,LSU8F02,LSU8F02,True
3b140f98-46f3-4da8-a2a9-c5ede4dde897_jpg.rf.301d53d14ad763d4b14f23fd2946e871.jpg,CGG1I52,CGG1I52,True
3b5c5165-4d5c-4583-86f3-4d97a2e7b1e9_jpg.rf.162f8680e2f64a7d1ffba4ccb61e424e.jpg,OZY6953,OZY6953,True
3bbf085a-d330-4ed7-ac9f-9af525e73272_jpg.rf.1deaa51418f80f2757d7eb24c940505a.jpg,NOM968I,NOM968I,True
3bf72c7f-b66f-4fa2-8df9-1bd45bdfd884_jpg.rf.a3b579c2aa7d206ffaabb5efe22698bb.jpg,NOR45O7,NOR45O7,True
3c5f2a2b-6acb-40f3-8818-3b2b1ff56b06_jpg.rf.e13dc58c12b090d404f4d8046abf76a6.jpg,BOM2O49,BDM2O49,False
3caa5414-b658-4bb1-b77b-afde4a44d37f_jpg.rf.cb9c991beef64f046735fe793298f264.jpg,PHD52IO,PHD52IO,True
3cf6f572-2d92-4ecf-83d9-0237609f9332_jpg.rf.1ece1df11fc5293d7c0c0c35e65b707c.jpg,BBK4E73,BBK4E73,True
3d1435f7-980d-4c55-ba47-515ec8769e2e_jpg.rf.db5922368f62d2fe4a9f6cd641567a98.jpg,IRB7D15,IRB7D15,True
3d277765-dec0-4fa0-93c0-87fa0081ff6f_jpg.rf.3952c6c5c90db420f1ec27f37a2d3b26.jpg,QID84O2,QID84O2,True
3d6c5a3e-ba0c-4d7e-9f8e-9baecd507210_jpg.rf.dce5a3ba35b111e01db792b762a866cd.jpg,IZM7G78,IZM7G78,True
3d75e457-f25a-411e-b2a9-12c9573e3cc9_jpg.rf.fd130a3418bbaf689eaeef46e2efd6a8.jpg,NUH5I25,NUH5I25,True
3d91b9ad-f293-4b39-bf05-fd05e6ff11c3_jpg.rf.47adcb2a69fd341ed00a1d2fa1bc7bd4.jpg,LMP0A53,MP0A53,False
3da1c609-7378-4bcd-8f7f-1dd837bc470a_jpg.rf.0ceaa51cea3bb002ec2aa6c1fdf29a63.jpg,PWT4264,PWT4264,True
3da87021-030e-4b9b-ab57-9dc8b854cd11_jpg.rf.15aa67d32c83118790d5bbc77a777d49.jpg,OAK7724,OAK7724,True
3dc1bd3f-fb59-4870-8fbe-9d7a02fb33bc_jpg.rf.5589c7603c8059fd96a74d2dbf162959.jpg,QWU463I,QWU463I,True
3debeac9-ed1b-4bdf-9b0f-f7f8a9851a27_jpg.rf.7224cc35873e5bea23243fff6a260629.jpg,EXQI255,EXQI259,False
3ded52f8-a299-4454-be92-3ace9b091f3f_jpg.rf.6655c776df87882cc4f1c76a61473f1f.jpg,OAJ27II,OAJ27II,True
3df6906f-e034-4afe-954e-5b29850150d3_jpg.rf.a19a4114414fd65006a8191c59d5d03d.jpg,FPP2G29,FPP2G29,True
3e010fdb-523b-489c-b95f-02c2be1b691b_jpg.rf.aea44e55400534dc7665e7f3a7062235.jpg,JXV3745,JXV3745,True
3ec579e4-4b45-41f5-ab32-fe7c6a2663ae_jpg.rf.377a2890c6444d81c499637b3dd60f69.jpg,LSU8F02,LSU8F02,True
3ec579e4-4b45-41f5-ab32-fe7c6a2663ae_jpg.rf.5c2730c5d3812f0866d68e68513cb8d3.jpg,LSU8F02,LSU8F02,True
3ee54424-7cf8-4253-8b4a-7b22d0b04a04_jpg.rf.ce7a7246aa8eca0d8ef3a4a029607b01.jpg,KQY6E81,KQY6E81,True
3f10aca3-2c6f-49ab-9475-3251b1378d58_jpg.rf.dabd25732c4a9aeecde47b78c7f4bc72.jpg,JXV3745,JXV3745,True
4070bcca-3780-477d-94e2-2c9d6d48c837_jpg.rf.c53772559d965347f0d2c80d7155aa91.jpg,FKX5G84,FKX5G84,True
4085590f-ff34-4aea-b206-87456bdd5cd5_jpg.rf.bb0660bae5a2c415c2145c9523b28e53.jpg,NPB6359,NPB6359,True
4087703b-ec53-403d-a5eb-11b55ce9e2fa_jpg.rf.f79c8f472508d0d91d13a39916d82e47.jpg,RKC0I45,RKC0I45,True
409a5732-bcb8-4919-8c30-5b313ebda9ab_jpg.rf.c1a683881f3bd339221d70fc2a4d2941.jpg,LTZ292O,JT7Z292O,False
